Serial Number	Chemical 1	Chemical 2	Jaccard Similarity
147821	DED000641	DED000997	0.10526315789473684
147822	DED000641	DED001000	0.15151515151515152
147823	DED000641	DED001001	0.0
147824	DED000641	DED001007	0.19047619047619047
147825	DED000641	DED001015	0.10344827586206896
147826	DED000641	DED001026	0.24
147827	DED000641	DED001027	0.1956521739130435
147828	DED000641	DED001029	0.0
147829	DED000643	DED000645	0.24074074074074073
147830	DED000643	DED000646	0.04878048780487805
147831	DED000643	DED000647	0.11764705882352941
147832	DED000643	DED000649	0.13333333333333333
147833	DED000643	DED000650	0.1927710843373494
147834	DED000643	DED000651	0.0707070707070707
147835	DED000643	DED000652	0.48
147836	DED000643	DED000654	0.1951219512195122
147837	DED000643	DED000655	0.14285714285714285
147838	DED000643	DED000656	0.2727272727272727
147839	DED000643	DED000657	0.22058823529411764
147840	DED000643	DED000661	0.14285714285714285
147841	DED000643	DED000662	0.30434782608695654
147842	DED000643	DED000665	0.1794871794871795
147843	DED000643	DED000666	0.22
147844	DED000643	DED000667	0.10344827586206896
147845	DED000643	DED000668	0.14285714285714285
147846	DED000643	DED000669	0.2631578947368421
147847	DED000643	DED000670	0.10344827586206896
147848	DED000643	DED000671	0.41379310344827586
147849	DED000643	DED000672	0.2631578947368421
147850	DED000643	DED000673	0.2972972972972973
147851	DED000643	DED000674	0.5
147852	DED000643	DED000675	0.2962962962962963
147853	DED000643	DED000681	0.14285714285714285
147854	DED000643	DED000685	0.057971014492753624
147855	DED000643	DED000687	0.0
147856	DED000643	DED000688	0.25925925925925924
147857	DED000643	DED000690	0.1574074074074074
147858	DED000643	DED000691	0.125
147859	DED000643	DED000692	0.0
147860	DED000643	DED000694	0.07692307692307693
147861	DED000643	DED000698	0.2
147862	DED000643	DED000699	0.42857142857142855
147863	DED000643	DED000700	0.15384615384615385
147864	DED000643	DED000701	0.0
147865	DED000643	DED000702	0.13636363636363635
147866	DED000643	DED000703	0.0
147867	DED000643	DED000704	0.2619047619047619
147868	DED000643	DED000705	0.0
147869	DED000643	DED000707	0.2222222222222222
147870	DED000643	DED000709	0.13636363636363635
147871	DED000643	DED000711	0.09302325581395349
147872	DED000643	DED000713	0.3
147873	DED000643	DED000714	0.13043478260869565
147874	DED000643	DED000715	0.13157894736842105
147875	DED000643	DED000716	0.3793103448275862
147876	DED000643	DED000717	0.20689655172413793
147877	DED000643	DED000718	0.1111111111111111
147878	DED000643	DED000719	0.09090909090909091
147879	DED000643	DED000722	0.08108108108108109
147880	DED000643	DED000723	0.11711711711711711
147881	DED000643	DED000725	0.12857142857142856
147882	DED000643	DED000728	0.34615384615384615
147883	DED000643	DED000729	0.043478260869565216
147884	DED000643	DED000731	0.14473684210526316
147885	DED000643	DED000733	0.3076923076923077
147886	DED000643	DED000736	0.11940298507462686
147887	DED000643	DED000738	0.19047619047619047
147888	DED000643	DED000739	0.1935483870967742
147889	DED000643	DED000741	0.21666666666666667
147890	DED000643	DED000742	0.09523809523809523
147891	DED000643	DED000744	0.017543859649122806
147892	DED000643	DED000747	0.5
147893	DED000643	DED000748	0.11320754716981132
147894	DED000643	DED000750	0.14285714285714285
147895	DED000643	DED000751	0.3181818181818182
147896	DED000643	DED000754	0.11538461538461539
147897	DED000643	DED000758	0.047619047619047616
147898	DED000643	DED000763	0.125
147899	DED000643	DED000766	0.17391304347826086
147900	DED000643	DED000768	0.14285714285714285
147901	DED000643	DED000771	0.32
147902	DED000643	DED000772	0.045454545454545456
147903	DED000643	DED000774	0.13
147904	DED000643	DED000776	0.23728813559322035
147905	DED000643	DED000780	0.08823529411764706
147906	DED000643	DED000785	0.1125
147907	DED000643	DED000794	0.08571428571428572
147908	DED000643	DED000795	0.047619047619047616
147909	DED000643	DED000796	0.0
147910	DED000643	DED000799	0.16666666666666666
147911	DED000643	DED000800	0.06451612903225806
147912	DED000643	DED000803	0.045454545454545456
147913	DED000643	DED000804	0.18181818181818182
147914	DED000643	DED000805	0.25
147915	DED000643	DED000806	0.3793103448275862
147916	DED000643	DED000807	0.09375
147917	DED000643	DED000808	0.09523809523809523
147918	DED000643	DED000809	0.28
147919	DED000643	DED000810	0.13725490196078433
147920	DED000643	DED000812	0.09090909090909091
147921	DED000643	DED000813	0.0
147922	DED000643	DED000815	0.047619047619047616
147923	DED000643	DED000816	0.06896551724137931
147924	DED000643	DED000817	0.25806451612903225
147925	DED000643	DED000819	0.045454545454545456
147926	DED000643	DED000820	0.28
147927	DED000643	DED000821	0.0
147928	DED000643	DED000822	0.045454545454545456
147929	DED000643	DED000823	0.045454545454545456
147930	DED000643	DED000824	0.14583333333333334
147931	DED000643	DED000825	0.24489795918367346
147932	DED000643	DED000826	0.22727272727272727
147933	DED000643	DED000827	0.14814814814814814
147934	DED000643	DED000828	0.047619047619047616
147935	DED000643	DED000829	0.0
147936	DED000643	DED000830	0.2
147937	DED000643	DED000831	0.09523809523809523
147938	DED000643	DED000833	0.1875
147939	DED000643	DED000834	0.32558139534883723
147940	DED000643	DED000835	0.18811881188118812
147941	DED000643	DED000836	0.0
147942	DED000643	DED000837	0.0
147943	DED000643	DED000838	0.045454545454545456
147944	DED000643	DED000840	0.08333333333333333
147945	DED000643	DED000843	0.16666666666666666
147946	DED000643	DED000844	0.041666666666666664
147947	DED000643	DED000846	0.11320754716981132
147948	DED000643	DED000847	0.07142857142857142
147949	DED000643	DED000848	0.2631578947368421
147950	DED000643	DED000849	0.17391304347826086
147951	DED000643	DED000850	0.1875
147952	DED000643	DED000851	0.0
147953	DED000643	DED000853	0.15789473684210525
147954	DED000643	DED000854	0.20930232558139536
147955	DED000643	DED000855	0.275
147956	DED000643	DED000856	0.03333333333333333
147957	DED000643	DED000858	0.30303030303030304
147958	DED000643	DED000859	0.0
147959	DED000643	DED000860	0.18181818181818182
147960	DED000643	DED000861	0.17073170731707318
147961	DED000643	DED000864	0.36363636363636365
147962	DED000643	DED000865	0.08695652173913043
147963	DED000643	DED000866	0.08695652173913043
147964	DED000643	DED000867	0.13636363636363635
147965	DED000643	DED000868	0.16
147966	DED000643	DED000869	0.045454545454545456
147967	DED000643	DED000874	0.3333333333333333
147968	DED000643	DED000876	0.11538461538461539
147969	DED000643	DED000878	0.12903225806451613
147970	DED000643	DED000880	0.0
147971	DED000643	DED000881	0.037037037037037035
147972	DED000643	DED000884	0.07692307692307693
147973	DED000643	DED000886	0.21739130434782608
147974	DED000643	DED000892	0.043478260869565216
147975	DED000643	DED000893	0.08333333333333333
147976	DED000643	DED000895	0.0967741935483871
147977	DED000643	DED000900	0.32
147978	DED000643	DED000902	0.19444444444444445
147979	DED000643	DED000905	0.0
147980	DED000643	DED000906	0.14285714285714285
147981	DED000643	DED000907	0.04878048780487805
147982	DED000643	DED000910	0.17647058823529413
147983	DED000643	DED000911	0.07692307692307693
147984	DED000643	DED000912	0.06451612903225806
147985	DED000643	DED000914	0.14285714285714285
147986	DED000643	DED000915	0.10989010989010989
147987	DED000643	DED000917	0.13333333333333333
147988	DED000643	DED000919	0.0
147989	DED000643	DED000921	0.0
147990	DED000643	DED000923	0.10909090909090909
147991	DED000643	DED000925	0.2
147992	DED000643	DED000926	0.17391304347826086
147993	DED000643	DED000927	0.17567567567567569
147994	DED000643	DED000928	0.3333333333333333
147995	DED000643	DED000929	0.07547169811320754
147996	DED000643	DED000930	0.045454545454545456
147997	DED000643	DED000931	0.2413793103448276
147998	DED000643	DED000932	0.1625
147999	DED000643	DED000934	0.16363636363636364
148000	DED000643	DED000937	0.0625
148001	DED000643	DED000940	0.37037037037037035
148002	DED000643	DED000941	0.11363636363636363
148003	DED000643	DED000944	0.2
148004	DED000643	DED000946	0.13043478260869565
148005	DED000643	DED000951	0.20930232558139536
148006	DED000643	DED000961	0.09523809523809523
148007	DED000643	DED000964	0.041666666666666664
148008	DED000643	DED000969	0.35135135135135137
148009	DED000643	DED000970	0.0
148010	DED000643	DED000972	0.25
148011	DED000643	DED000974	0.06451612903225806
148012	DED000643	DED000976	0.0
148013	DED000643	DED000979	0.02564102564102564
148014	DED000643	DED000981	0.1896551724137931
148015	DED000643	DED000986	0.08695652173913043
148016	DED000643	DED000993	0.045454545454545456
148017	DED000643	DED000995	0.09523809523809523
148018	DED000643	DED000997	0.15454545454545454
148019	DED000643	DED001000	0.18181818181818182
148020	DED000643	DED001001	0.0
148021	DED000643	DED001007	0.18181818181818182
148022	DED000643	DED001015	0.2222222222222222
148023	DED000643	DED001026	0.14285714285714285
148024	DED000643	DED001027	0.12
148025	DED000643	DED001029	0.0
148026	DED000645	DED000646	0.0967741935483871
148027	DED000645	DED000647	0.18840579710144928
148028	DED000645	DED000649	0.11764705882352941
148029	DED000645	DED000650	0.39325842696629215
148030	DED000645	DED000651	0.1592920353982301
148031	DED000645	DED000652	0.21568627450980393
148032	DED000645	DED000654	0.1746031746031746
148033	DED000645	DED000655	0.05555555555555555
148034	DED000645	DED000656	0.1276595744680851
148035	DED000645	DED000657	0.16129032258064516
148036	DED000645	DED000661	0.06521739130434782
148037	DED000645	DED000662	0.1956521739130435
148038	DED000645	DED000665	0.2857142857142857
148039	DED000645	DED000666	0.2112676056338028
148040	DED000645	DED000667	0.11764705882352941
148041	DED000645	DED000668	0.06521739130434782
148042	DED000645	DED000669	0.19672131147540983
148043	DED000645	DED000670	0.09615384615384616
148044	DED000645	DED000671	0.15789473684210525
148045	DED000645	DED000672	0.140625
148046	DED000645	DED000673	0.30357142857142855
148047	DED000645	DED000674	0.23728813559322035
148048	DED000645	DED000675	0.2
148049	DED000645	DED000681	0.06521739130434782
148050	DED000645	DED000685	0.0425531914893617
148051	DED000645	DED000687	0.0
148052	DED000645	DED000688	0.2236842105263158
148053	DED000645	DED000690	0.171875
148054	DED000645	DED000691	0.061224489795918366
148055	DED000645	DED000692	0.0
148056	DED000645	DED000694	0.0392156862745098
148057	DED000645	DED000698	0.19607843137254902
148058	DED000645	DED000699	0.22641509433962265
148059	DED000645	DED000700	0.12903225806451613
148060	DED000645	DED000701	0.0
148061	DED000645	DED000702	0.041666666666666664
148062	DED000645	DED000703	0.0
148063	DED000645	DED000704	0.25806451612903225
148064	DED000645	DED000705	0.0
148065	DED000645	DED000707	0.11538461538461539
148066	DED000645	DED000709	0.06382978723404255
148067	DED000645	DED000711	0.07462686567164178
148068	DED000645	DED000713	0.18518518518518517
148069	DED000645	DED000714	0.0625
148070	DED000645	DED000715	0.0625
148071	DED000645	DED000716	0.16071428571428573
148072	DED000645	DED000717	0.1320754716981132
148073	DED000645	DED000718	0.14130434782608695
148074	DED000645	DED000719	0.0425531914893617
148075	DED000645	DED000722	0.16071428571428573
148076	DED000645	DED000723	0.12878787878787878
148077	DED000645	DED000725	0.13043478260869565
148078	DED000645	DED000728	0.1111111111111111
148079	DED000645	DED000729	0.020833333333333332
148080	DED000645	DED000731	0.20430107526881722
148081	DED000645	DED000733	0.1568627450980392
148082	DED000645	DED000736	0.19047619047619047
148083	DED000645	DED000738	0.171875
148084	DED000645	DED000739	0.10714285714285714
148085	DED000645	DED000741	0.24050632911392406
148086	DED000645	DED000742	0.175
148087	DED000645	DED000744	0.09210526315789473
148088	DED000645	DED000747	0.20833333333333334
148089	DED000645	DED000748	0.10526315789473684
148090	DED000645	DED000750	0.11764705882352941
148091	DED000645	DED000751	0.125
148092	DED000645	DED000754	0.125
148093	DED000645	DED000758	0.021739130434782608
148094	DED000645	DED000763	0.07017543859649122
148095	DED000645	DED000766	0.04
148096	DED000645	DED000768	0.0425531914893617
148097	DED000645	DED000771	0.13725490196078433
148098	DED000645	DED000772	0.02127659574468085
148099	DED000645	DED000774	0.15966386554621848
148100	DED000645	DED000776	0.225
148101	DED000645	DED000780	0.03333333333333333
148102	DED000645	DED000785	0.11538461538461539
148103	DED000645	DED000794	0.08620689655172414
148104	DED000645	DED000795	0.021739130434782608
148105	DED000645	DED000796	0.02
148106	DED000645	DED000799	0.1111111111111111
148107	DED000645	DED000800	0.03571428571428571
148108	DED000645	DED000803	0.02127659574468085
148109	DED000645	DED000804	0.04081632653061224
148110	DED000645	DED000805	0.16071428571428573
148111	DED000645	DED000806	0.14035087719298245
148112	DED000645	DED000807	0.07142857142857142
148113	DED000645	DED000808	0.02127659574468085
148114	DED000645	DED000809	0.11764705882352941
148115	DED000645	DED000810	0.07792207792207792
148116	DED000645	DED000812	0.06521739130434782
148117	DED000645	DED000813	0.02127659574468085
148118	DED000645	DED000815	0.021739130434782608
148119	DED000645	DED000816	0.037037037037037035
148120	DED000645	DED000817	0.2549019607843137
148121	DED000645	DED000819	0.043478260869565216
148122	DED000645	DED000820	0.1875
148123	DED000645	DED000821	0.02127659574468085
148124	DED000645	DED000822	0.02127659574468085
148125	DED000645	DED000823	0.02127659574468085
148126	DED000645	DED000824	0.2903225806451613
148127	DED000645	DED000825	0.22857142857142856
148128	DED000645	DED000826	0.04
148129	DED000645	DED000827	0.07692307692307693
148130	DED000645	DED000828	0.021739130434782608
148131	DED000645	DED000829	0.0
148132	DED000645	DED000830	0.21666666666666667
148133	DED000645	DED000831	0.043478260869565216
148134	DED000645	DED000833	0.18867924528301888
148135	DED000645	DED000834	0.24242424242424243
148136	DED000645	DED000835	0.20833333333333334
148137	DED000645	DED000836	0.05660377358490566
148138	DED000645	DED000837	0.057692307692307696
148139	DED000645	DED000838	0.02127659574468085
148140	DED000645	DED000840	0.0625
148141	DED000645	DED000843	0.1320754716981132
148142	DED000645	DED000844	0.02040816326530612
148143	DED000645	DED000846	0.13513513513513514
148144	DED000645	DED000847	0.057692307692307696
148145	DED000645	DED000848	0.15873015873015872
148146	DED000645	DED000849	0.10638297872340426
148147	DED000645	DED000850	0.18867924528301888
148148	DED000645	DED000851	0.0
148149	DED000645	DED000853	0.11290322580645161
148150	DED000645	DED000854	0.1323529411764706
148151	DED000645	DED000855	0.2459016393442623
148152	DED000645	DED000856	0.07692307692307693
148153	DED000645	DED000858	0.0967741935483871
148154	DED000645	DED000859	0.08333333333333333
148155	DED000645	DED000860	0.0625
148156	DED000645	DED000861	0.25862068965517243
148157	DED000645	DED000864	0.1
148158	DED000645	DED000865	0.08695652173913043
148159	DED000645	DED000866	0.041666666666666664
148160	DED000645	DED000867	0.041666666666666664
148161	DED000645	DED000868	0.25757575757575757
148162	DED000645	DED000869	0.02127659574468085
148163	DED000645	DED000874	0.11764705882352941
148164	DED000645	DED000876	0.125
148165	DED000645	DED000878	0.1111111111111111
148166	DED000645	DED000880	0.0
148167	DED000645	DED000881	0.0392156862745098
148168	DED000645	DED000884	0.0392156862745098
148169	DED000645	DED000886	0.06
148170	DED000645	DED000892	0.020833333333333332
148171	DED000645	DED000893	0.04081632653061224
148172	DED000645	DED000895	0.05357142857142857
148173	DED000645	DED000900	0.11538461538461539
148174	DED000645	DED000902	0.0967741935483871
148175	DED000645	DED000905	0.0
148176	DED000645	DED000906	0.2361111111111111
148177	DED000645	DED000907	0.07936507936507936
148178	DED000645	DED000910	0.2318840579710145
148179	DED000645	DED000911	0.125
148180	DED000645	DED000912	0.09433962264150944
148181	DED000645	DED000914	0.07547169811320754
148182	DED000645	DED000915	0.13513513513513514
148183	DED000645	DED000917	0.11764705882352941
148184	DED000645	DED000919	0.037037037037037035
148185	DED000645	DED000921	0.02040816326530612
148186	DED000645	DED000923	0.16216216216216217
148187	DED000645	DED000925	0.140625
148188	DED000645	DED000926	0.10638297872340426
148189	DED000645	DED000927	0.21739130434782608
148190	DED000645	DED000928	0.2037037037037037
148191	DED000645	DED000929	0.15492957746478872
